日期,时间,开盘,最高,最低,收盘,成交量,成交额,datetime
2024-12-16,20241216093500000,70.2424281,70.48889276,69.85377229,70.13815459,2375700,175822144.0,2024-12-16 09:35:00
2024-12-16,20241216094000000,70.13815459,70.19503105,69.7684576,69.77793701,847900,62561216.0,2024-12-16 09:40:00
2024-12-16,20241216094500000,69.77793701,69.88221052,69.54095176,69.74949878,1004400,73795840.0,2024-12-16 09:45:00
2024-12-16,20241216095000000,69.74949878,69.8632517,69.60730763,69.70210173,588500,43270144.0,2024-12-16 09:50:00
2024-12-16,20241216095500000,69.70210173,69.9580458,69.70210173,69.8632517,718700,52963200.0,2024-12-16 09:55:00
2024-12-16,20241216100000000,69.8632517,69.9580458,69.73053996,69.79689583,503800,37133376.0,2024-12-16 10:00:00
2024-12-16,20241216100500000,69.79689583,69.80637524,69.54095176,69.55991058,582700,42828384.0,2024-12-16 10:05:00
2024-12-16,20241216101000000,69.55991058,69.60730763,69.41771943,69.41771943,716100,52524448.0,2024-12-16 10:10:00
2024-12-16,20241216101500000,69.41771943,69.44615766,69.30396651,69.3892812,961100,70342981.0,2024-12-16 10:15:00
2024-12-16,20241216102000000,69.3892812,69.40824002,69.17125477,69.18073418,1240800,90629947.0,2024-12-16 10:20:00
2024-12-16,20241216102500000,69.18073418,69.33240474,68.97218716,68.97218716,978000,71351996.0,2024-12-16 10:25:00
2024-12-16,20241216103000000,68.97218716,69.14281654,68.9153107,69.12385772,874300,63626304.0,2024-12-16 10:30:00
2024-12-16,20241216103500000,69.12385772,69.16177536,69.0101048,69.0101048,457100,33299842.0,2024-12-16 10:35:00
2024-12-16,20241216104000000,69.0101048,69.0101048,68.87739306,68.93426952,761600,55387010.0,2024-12-16 10:40:00
2024-12-16,20241216104500000,68.93426952,69.06698126,68.93426952,69.02906362,343100,24978942.0,2024-12-16 10:45:00
2024-12-16,20241216105000000,69.02906362,69.02906362,68.92479011,68.96270775,491000,35720969.0,2024-12-16 10:50:00
2024-12-16,20241216105500000,68.96270775,69.14281654,68.92479011,69.13333713,497000,36193909.0,2024-12-16 10:55:00
2024-12-16,20241216110000000,69.13333713,69.2944871,69.12385772,69.20917241,491400,35880067.0,2024-12-16 11:00:00
2024-12-16,20241216110500000,69.20917241,69.26604887,69.15229595,69.21865182,362600,26476289.0,2024-12-16 11:05:00
2024-12-16,20241216111000000,69.21865182,69.25656946,69.11437831,69.199693,391100,28537848.0,2024-12-16 11:10:00
2024-12-16,20241216111500000,69.199693,69.35136356,69.199693,69.27552828,489800,35807626.0,2024-12-16 11:15:00
2024-12-16,20241216112000000,69.27552828,69.43667825,69.27552828,69.3892812,306600,22439158.0,2024-12-16 11:20:00
2024-12-16,20241216112500000,69.3892812,69.3892812,69.25656946,69.26604887,354400,25912964.0,2024-12-16 11:25:00
2024-12-16,20241216113000000,69.26604887,69.43667825,69.20917241,69.37980179,326900,23909244.0,2024-12-16 11:30:00
2024-12-16,20241216130500000,69.37980179,69.7684576,69.37980179,69.62626645,807400,59310086.0,2024-12-16 13:05:00
