日期,时间,开盘,最高,最低,收盘,成交量,成交额,datetime
2024-12-16,20241216093500000,41.3946145,41.48310655,40.9619867,41.1389708,1188200,49864300.0,2024-12-16 09:35:00
2024-12-16,20241216094000000,41.1389708,41.1389708,40.7653377,40.9226569,909100,37825316.0,2024-12-16 09:40:00
2024-12-16,20241216094500000,40.89315955,40.9226569,40.7850026,40.8046675,555000,23054768.0,2024-12-16 09:45:00
2024-12-16,20241216095000000,40.8046675,40.85382975,40.6473483,40.6473483,684100,28351264.0,2024-12-16 09:50:00
2024-12-16,20241216095500000,40.6473483,40.8439973,40.51952645,40.77517015,980600,40513728.0,2024-12-16 09:55:00
2024-12-16,20241216100000000,40.77517015,41.03081385,40.7653377,41.03081385,552500,22972000.0,2024-12-16 10:00:00
2024-12-16,20241216100500000,41.03081385,41.099641,41.0013165,41.01114895,320200,13363856.0,2024-12-16 10:05:00
2024-12-16,20241216101000000,41.01114895,41.0603112,40.9423218,40.9816516,292800,12209136.0,2024-12-16 10:10:00
2024-12-16,20241216101500000,40.9816516,41.26679265,40.97181915,41.26679265,563800,23570528.0,2024-12-16 10:15:00
2024-12-16,20241216102000000,41.26679265,41.2766251,41.099641,41.20779795,259900,10890432.0,2024-12-16 10:20:00
2024-12-16,20241216102500000,41.1979655,41.29629,41.0406463,41.0406463,358900,15048720.0,2024-12-16 10:25:00
2024-12-16,20241216103000000,41.03081385,41.07014365,40.9423218,41.05047875,154900,6459168.0,2024-12-16 10:30:00
2024-12-16,20241216103500000,41.05047875,41.22746285,41.05047875,41.1193059,263300,11024192.0,2024-12-16 10:35:00
2024-12-16,20241216104000000,41.1193059,41.1193059,40.9816516,40.9816516,428300,17873312.0,2024-12-16 10:40:00
2024-12-16,20241216104500000,40.97181915,41.07014365,40.97181915,41.0406463,178400,7443936.0,2024-12-16 10:45:00
2024-12-16,20241216105000000,41.0406463,41.12913835,41.0209814,41.0799761,170800,7133856.0,2024-12-16 10:50:00
2024-12-16,20241216105500000,41.08980855,41.2176304,41.08980855,41.1979655,200300,8383648.0,2024-12-16 10:55:00
2024-12-16,20241216110000000,41.18813305,41.22746285,41.0799761,41.10947345,107400,4492000.0,2024-12-16 11:00:00
2024-12-16,20241216110500000,41.1389708,41.1783006,41.0603112,41.0603112,219700,9183936.0,2024-12-16 11:05:00
2024-12-16,20241216111000000,41.05047875,41.1193059,41.0013165,41.0209814,161500,6741600.0,2024-12-16 11:10:00
